id,level,role,failedChecks,meter,barBeats,meterSuspect,timeline,songBeats,key,detectedKey,keyConfidence,keyDetermined,keyAgrees,notes,range,medianMidi,maximumStop,upperNotes,missedOpens,maxLeap,wideLeapPct,minimumAttackMs,shortestAttackBeats,longestNoteBeats,attacksPer4Beats,repeatedPitchPct,maximumHandShiftMm,measuredDifficulty,entryBeats,entrySeconds,tailBeats,maxGapBeats,liveGapBeats,fillPct,attacks,distinctPitches,pitchClasses,accidentals,accidentalsEitherMode,inKeyDetectedPct,rootPct,rootFifthPct,chordTonePct,bassDoublingPct,rootNullBestPct,rootDiscriminating,openStringPct,belowOpenGPct,stoppedBelowOpenG,extensions,declaredDifficulty,storedLineTier,difficultyMislabelled
"slipknot-vermilion","Intermediate","bass","1","4/4","4","","backing","735.4","D major","D major","0.16","no","yes","364","G#2–D4","52","8","66","0","9","15","375","0.88","15.9","1.98","18","37","Beginner","0","0","0","2.5","2.5","86","364","15","12","61","22","83","62","64","75","99","66","no","7","0","0","0","Advanced","Advanced",""
"slipknot-vermilion","Advanced","melody","1","4/4","4","","backing","735.4","D major","D major","0.16","no","yes","659","D2–B3","47","10","344","0","12","7","375","0.88","5.3","3.58","51","37","Intermediate","12","5.1","0","7.7","7.7","47","659","17","11","58","21","91","28","75","86","30","50","yes","11","31","204","65","Advanced","Advanced",""
"slipknot-vermilion","Expert","melody","1","4/4","4","","backing","735.4","D major","D major","0.16","no","yes","1199","D2–B3","47","10","637","0","12","6","193","0.45","5.3","6.52","59","37","Advanced","12","5.1","0","7.2","7.2","69","1199","17","11","122","36","90","26","71","85","27","48","yes","12","32","387","107","Advanced","Advanced",""
"slipknot-wait-and-bleed","Beginner","roots","3","4/4","4","","backing","448","B minor","B minor","0.04","no","yes","124","B2–G3","47","5","0","0","8","9","489","1.5","2.5","1.11","54","0","Beginner","1.5","0.5","2.2","5.5","5.5","44","124","4","4","22","22","82","92","93","94","90","92","yes","0","0","0","0","Advanced","Expert","Advanced→Expert"
"slipknot-wait-and-bleed","Intermediate","bass","0","4/4","4","","backing","448","B minor","B minor","0.04","no","yes","199","B2–C4","48","5","0","0","8","10","407","1.25","4.5","1.78","15","0","Beginner","0","0","1.5","4.7","4.7","61","199","6","4","76","76","62","95","95","95","95","95","no","0","0","0","0","Advanced","Expert","Advanced→Expert"
"slipknot-wait-and-bleed","Advanced","melody","1","4/4","4","","backing","448","B minor","B minor","0.04","no","yes","388","C2–G3","47","8","174","0","12","0","326","1","5.5","3.46","40","37","Intermediate","0","0","3.7","1.5","1.5","44","388","10","7","146","112","62","90","98","98","77","90","yes","23","24","54","30","Advanced","Expert","Advanced→Expert"
"slipknot-wait-and-bleed","Expert","melody","0","4/4","4","","backing","448","B minor","B minor","0.04","no","yes","869","C2–G3","48","6","0","0","12","19","81","0.25","5.5","7.76","26","37","Expert","0","0","3.5","1","1","89","869","12","8","365","331","58","90","97","97","79","91","yes","12","12","64","95","Advanced","Expert","Advanced→Expert"
"soundgarden-black-hole-sun","Beginner","roots","3","1/4","1","yes","backing","274.6","G♯ minor","G♯ minor","0.03","no","yes","175","G#2–F3","47","10","175","0","7","0","905","0.78","1.4","2.55","49","37","Beginner","0","0","0","4","4","53","175","6","6","24","12","86","85","88","99","81","85","yes","0","0","0","0","Beginner","Intermediate","Beginner→Intermediate"
"soundgarden-black-hole-sun","Intermediate","bass","1","1/4","1","yes","backing","274.6","G♯ minor","G♯ minor","0.03","no","yes","208","C#2–C#4","45","5","0","0","9","7","360","0.31","3.9","3.03","32","37","Beginner","0","0","8.5","14.2","14.2","67","208","18","11","30","4","86","86","89","97","88","86","yes","3","38","79","0","Beginner","Intermediate","Beginner→Intermediate"
"soundgarden-black-hole-sun","Advanced","melody","1","1/4","1","yes","backing","274.6","G♯ minor","G♯ minor","0.03","no","yes","278","D#2–G#3","47","6","0","0","12","5","252","0.22","3.6","4.05","7","37","Beginner","13.2","15.3","16","32.7","32.7","44","278","14","10","73","2","74","29","51","76","11","34","yes","3","9","24","102","Beginner","Intermediate","Beginner→Intermediate"
"soundgarden-black-hole-sun","Expert","melody","0","1/4","1","yes","backing","274.6","G♯ minor","G♯ minor","0.03","no","yes","341","D#2–G#3","47","6","0","0","12","4","32","0.03","3.6","4.97","6","37","Intermediate","13.2","15.3","16","32.7","32.7","46","341","17","12","96","4","72","28","48","71","11","35","yes","4","9","32","117","Beginner","Intermediate","Beginner→Intermediate"
"star-wars-the-imperial-march","Beginner","roots","2","4/4","4","","backing","311.3","G minor","G minor","0.15","no","yes","198","G2–A3","43","5","0","0","9","12","428","0.75","1.5","2.54","77","37","Beginner","0","0","0","10","10","51","198","6","6","8","0","96","78","80","92","95","79","yes","73","0","0","0","Beginner","Intermediate","Beginner→Intermediate"
"star-wars-the-imperial-march","Intermediate","bass","0","4/4","4","","backing","311.3","G minor","G minor","0.15","no","yes","296","C2–D4","44","5","0","0","9","7","334","0.58","2.8","3.8","42","37","Beginner","0","0","0.3","1.8","1.8","50","296","23","12","70","29","76","71","74","88","98","74","no","40","17","45","0","Beginner","Intermediate","Beginner→Intermediate"
"star-wars-the-imperial-march","Advanced","melody","0","4/4","4","","backing","311.3","G minor","G minor","0.15","no","yes","184","C#2–A#3","46","6","0","0","12","14","285","0.5","2","2.36","27","37","Beginner","16","9.1","0.2","60.4","60.4","32","184","19","12","41","14","78","65","74","97","47","66","yes","27","21","38","35","Beginner","Intermediate","Beginner→Intermediate"
"star-wars-the-imperial-march","Expert","melody","1","4/4","4","","backing","311.3","G minor","G minor","0.15","no","yes","292","C2–A#3","47","8","65","0","12","8","71","0.12","2","3.75","32","37","Intermediate","16","9.1","0.2","60.4","60.4","36","292","21","12","56","18","81","62","71","96","45","62","yes","22","14","41","42","Beginner","Intermediate","Beginner→Intermediate"
"super-mario-castle-theme","Beginner","roots","4","4/4","4","","backing","268","B♭ major","B♭ major","0.15","no","yes","188","D#3–A#3","53","8","27","0","7","0","666","1","1","2.81","43","37","Beginner","0","0","0","1","1","64","188","6","6","28","0","85","100","100","100","87","100","no","11","0","0","0","Expert","Expert",""
"super-mario-castle-theme","Intermediate","bass","0","4/4","4","","backing","268","B♭ major","B♭ major","0.15","no","yes","213","D#2–G3","51","5","0","0","9","1","666","1","4","3.18","3","37","Beginner","0","0","0","0","0","99","213","10","8","84","60","61","100","100","100","100","100","no","9","2","4","0","Expert","Expert",""
"super-mario-castle-theme","Advanced","melody","1","4/4","4","","backing","268","B♭ major","B♭ major","0.15","no","yes","285","F#2–F3","49","8","152","0","7","0","250","0.38","4","4.25","19","37","Intermediate","0","0","0","24","24","15","285","7","7","98","0","66","12","12","31","6","23","no","35","11","30","58","Expert","Expert",""
"super-mario-castle-theme","Expert","melody","1","4/4","4","","backing","268","B♭ major","B♭ major","0.15","no","yes","1345","F#2–F#3","48","8","190","0","11","18","83","0.12","4","20.07","0","37","Expert","0","0","0","24","24","64","1345","10","9","532","84","60","21","29","47","13","25","yes","27","17","224","326","Expert","Expert",""
"super-mario-main-theme-2","Beginner","roots","4","4/4","4","","backing","86.1","C major","C major","0.2","no","yes","60","G2–E3","48","5","0","0","9","8","437","0.87","1.6","2.79","36","37","Beginner","0","0","0","1.6","1.6","67","60","6","6","1","0","98","70","72","77","67","72","no","20","0","0","0","Intermediate","Intermediate",""
"super-mario-main-theme-2","Intermediate","bass","0","4/4","4","","backing","86.1","C major","C major","0.2","no","yes","65","C2–C3","43","5","0","0","8","6","374","0.75","2","3.02","14","37","Beginner","0","0","0","0.6","0.6","88","65","8","7","2","0","97","80","83","84","75","81","yes","20","40","25","0","Intermediate","Intermediate",""
"super-mario-main-theme-2","Advanced","melody","0","4/4","4","","backing","86.1","C major","C major","0.2","no","yes","90","C2–A3","45","6","0","0","12","15","250","0.5","2","4.18","12","37","Beginner","0","0","1.4","3.1","3.1","46","90","15","10","10","3","89","70","77","91","46","70","yes","26","34","26","4","Intermediate","Intermediate",""
"super-mario-main-theme-2","Expert","melody","0","4/4","4","","backing","86.1","C major","C major","0.2","no","yes","136","C2–A3","45","6","0","0","12","14","125","0.25","2","6.32","13","37","Intermediate","0","0","1.4","2.9","2.9","62","136","17","11","18","6","87","68","73","91","45","68","yes","24","32","34","9","Intermediate","Intermediate",""
"super-mario-main-theme","Beginner","roots","2","4/4","4","","backing","148","C major","C major","0.3","yes","yes","94","C2–G#2","38","5","0","0","8","6","500","0.75","1.5","2.54","47","37","Beginner","0","0","0","5","4","53","94","6","6","5","0","95","79","94","99","92","79","yes","54","80","38","0","Intermediate","Advanced","Intermediate→Advanced"
"super-mario-main-theme","Intermediate","bass","0","4/4","4","","backing","148","C major","C major","0.3","yes","yes","146","C2–A3","43","5","0","0","9","9","334","0.5","4","3.95","24","37","Beginner","0","0","0","1","1","74","146","18","11","22","1","85","77","89","96","96","81","yes","35","45","41","0","Intermediate","Advanced","Intermediate→Advanced"
"super-mario-main-theme","Advanced","melody","0","4/4","4","","backing","148","C major","C major","0.3","yes","yes","199","C2–C4","48","6","0","0","12","21","250","0.38","4","5.38","13","37","Intermediate","0","0","0","2.7","1.5","54","199","21","11","34","2","83","80","83","97","56","80","yes","25","14","18","24","Intermediate","Advanced","Intermediate→Advanced"
"super-mario-main-theme","Expert","melody","0","4/4","4","","backing","148","C major","C major","0.3","yes","yes","328","C2–C4","48","6","0","0","12","17","83","0.12","4","8.86","13","37","Advanced","0","0","0","2.5","1.5","75","328","23","12","50","6","85","80","82","97","55","80","yes","22","12","28","35","Intermediate","Advanced","Intermediate→Advanced"
"super-mario-world-overworld-theme","Beginner","roots","2","4/4","4","","backing","168.5","F major","F major","0.24","yes","yes","108","F2–D3","44","5","0","0","9","4","454","1","1.5","2.56","33","37","Beginner","0","0","0","3","3","58","108","6","6","8","0","93","81","82","86","71","82","no","28","30","32","0","Beginner","Beginner",""
"super-mario-world-overworld-theme","Intermediate","bass","0","4/4","4","","backing","168.5","F major","F major","0.24","yes","yes","159","C2–G3","43","5","0","0","8","3","443","0.97","2","3.78","17","37","Beginner","0","0","0","0.5","0.5","82","159","16","11","24","10","85","74","78","89","87","76","yes","14","45","63","0","Beginner","Beginner",""
"super-mario-world-overworld-theme","Advanced","melody","0","4/4","4","","backing","168.5","F major","F major","0.24","yes","yes","107","C2–A#3","41","5","0","0","11","5","341","0.75","1.5","2.54","17","37","Beginner","0","0","0.1","16.6","16.6","26","107","15","11","20","8","81","81","81","95","96","81","no","12","55","54","9","Beginner","Beginner",""
"super-mario-world-overworld-theme","Expert","melody","0","4/4","4","","backing","168.5","F major","F major","0.24","yes","yes","134","C2–A#3","41","5","0","0","12","4","114","0.25","1.5","3.18","12","37","Beginner","0","0","0.1","16.6","16.6","32","134","16","11","22","8","84","79","79","96","96","79","no","24","59","60","11","Beginner","Beginner",""
"system-of-a-down-atwa","Beginner","roots","2","4/4","4","","backing","256","F minor","F minor","0.22","yes","yes","253","D#2–A#2","41","5","0","0","4","0","583","0.87","1.2","3.95","69","37","Beginner","0","0","0.5","0.5","0.5","80","253","5","5","0","0","100","84","84","86","95","84","no","17","57","143","0","Intermediate","Intermediate",""
"system-of-a-down-atwa","Intermediate","bass","0","4/4","4","","backing","256","F minor","F minor","0.22","yes","yes","103","D#2–F3","43","5","0","0","8","1","1000","1.5","4","1.61","25","37","Beginner","0","0","34.5","0.5","0.5","84","103","7","5","0","0","100","80","80","82","94","80","no","21","45","46","0","Intermediate","Intermediate",""
"system-of-a-down-atwa","Advanced","melody","1","4/4","4","","backing","256","F minor","F minor","0.22","yes","yes","349","C#2–C4","48","6","14","0","9","1","333","0.5","1","5.45","39","37","Intermediate","0","0","0","1","1","81","349","15","9","25","15","93","44","84","98","32","44","yes","12","14","50","82","Intermediate","Intermediate",""
"system-of-a-down-atwa","Expert","melody","1","4/4","4","","backing","256","F minor","F minor","0.22","yes","yes","410","C#2–C4","48","6","16","0","9","0","166","0.25","1","6.41","48","37","Intermediate","0","0","0","1","1","88","410","15","9","25","15","94","38","86","98","27","50","yes","10","12","50","82","Intermediate","Intermediate",""
"system-of-a-down-aerials","Beginner","roots","2","4/4","4","","backing","449.3","C minor","C minor","0.19","no","yes","366","C2–G2","37","5","0","0","7","0","444","0.83","1.4","3.26","68","37","Beginner","0","0","0","8","8","65","366","6","6","91","91","75","84","85","87","82","86","no","43","93","209","0","Beginner","Beginner",""
"system-of-a-down-aerials","Intermediate","bass","0","4/4","4","","backing","449.3","C minor","C minor","0.19","no","yes","321","C2–D4","48","5","0","0","9","4","377","0.7","7.9","2.86","49","37","Beginner","0","0","0","1.2","1.2","84","321","16","8","46","46","86","80","82","88","62","82","no","19","34","84","0","Beginner","Beginner",""
"system-of-a-down-aerials","Advanced","melody","0","4/4","4","","backing","449.3","C minor","C minor","0.19","no","yes","190","C2–F3","43","5","0","0","12","28","387","0.72","0.4","1.69","21","37","Beginner","17.2","9.2","7.9","162.2","162.2","15","190","11","7","0","0","100","67","79","90","63","69","yes","30","34","47","6","Beginner","Beginner",""
"system-of-a-down-aerials","Expert","melody","0","4/4","4","","backing","449.3","C minor","C minor","0.19","no","yes","423","C2–F3","43","5","0","0","12","17","193","0.36","0.4","3.77","3","37","Beginner","17.2","9.2","7.9","162.2","162.2","34","423","11","7","0","0","100","66","80","89","55","69","yes","43","22","64","6","Beginner","Beginner",""
"system-of-a-down-b-y-o-b","Beginner","roots","5","4/4","4","","backing","652","C♯ minor","C♯ minor","0.17","no","yes","190","G#2–C#4","61","9","12","0","9","12","446","1.25","3","1.17","60","37","Beginner","0","0","0","34","34","47","190","5","5","0","0","100","82","82","98","98","82","no","4","0","0","0","Expert","Expert",""
"system-of-a-down-b-y-o-b","Intermediate","bass","1","4/4","4","","backing","652","C♯ minor","C♯ minor","0.17","no","yes","297","C#2–C#4","44","8","26","0","8","8","357","1","4","1.82","28","37","Beginner","0","0","0.5","14.6","14.6","41","297","11","7","0","0","100","99","99","100","100","99","no","2","33","98","0","Expert","Expert",""
"system-of-a-down-b-y-o-b","Advanced","melody","1","4/4","4","","backing","652","C♯ minor","C♯ minor","0.17","no","yes","544","C#2–C#4","45","9","123","0","12","22","267","0.75","1.5","3.34","43","37","Advanced","0","0","0","4.2","3.8","32","544","18","11","15","1","97","68","81","97","64","68","yes","3","24","128","241","Expert","Expert",""
"system-of-a-down-b-y-o-b","Expert","melody","1","4/4","4","","backing","652","C♯ minor","C♯ minor","0.17","no","yes","1506","C#2–C#4","44","9","493","0","12","22","89","0.25","1.5","9.24","38","37","Expert","0","0","0","4","3.8","72","1506","19","12","21","4","99","81","93","98","79","81","yes","5","24","354","731","Expert","Expert",""
"system-of-a-down-chop-suey","Beginner","roots","3","4/4","4","","backing","428","E♭ major","E♭ major","0.02","no","yes","394","A#2–A3","51","5","0","0","9","3","420","0.88","1.5","3.68","71","37","Beginner","0","0","0","4","4","73","394","6","6","52","24","87","77","77","82","89","86","no","6","0","0","0","Beginner","Intermediate","Beginner→Intermediate"
"system-of-a-down-chop-suey","Intermediate","bass","0","4/4","4","","backing","428","E♭ major","E♭ major","0.02","no","yes","200","D#2–G3","46","5","0","0","9","18","360","0.75","4","1.87","26","37","Beginner","0","0","0","4.8","4.8","90","200","12","9","44","20","78","64","64","79","88","79","no","25","10","20","0","Beginner","Intermediate","Beginner→Intermediate"
"system-of-a-down-chop-suey","Advanced","melody","1","4/4","4","","backing","428","E♭ major","E♭ major","0.02","no","yes","181","D#2–C4","51","8","24","0","12","27","360","0.75","4","1.69","2","37","Beginner","16","7.7","4","64","48","50","181","12","6","39","39","78","64","64","85","47","65","no","21","12","22","23","Beginner","Intermediate","Beginner→Intermediate"
"system-of-a-down-chop-suey","Expert","melody","1","4/4","4","","backing","428","E♭ major","E♭ major","0.02","no","yes","241","D#2–C4","53","8","24","0","12","21","240","0.5","4","2.25","4","37","Intermediate","16","7.7","4","64","48","57","241","12","6","54","54","78","65","65","85","45","66","no","22","10","24","36","Beginner","Intermediate","Beginner→Intermediate"
"system-of-a-down-hypnotize","Beginner","roots","2","4/4","4","","backing","246","F♯ major","F♯ major","0.08","no","yes","219","B2–D4","54","5","0","0","8","1","651","0.81","1.1","3.56","90","0","Beginner","0.2","0.2","0","2","2","68","219","5","5","9","0","96","85","89","95","80","87","yes","3","0","0","0","Beginner","Intermediate","Beginner→Intermediate"
"system-of-a-down-hypnotize","Intermediate","bass","0","4/4","4","","backing","246","F♯ major","F♯ major","0.08","no","yes","318","B2–D4","54","5","0","0","9","1","400","0.5","12","5.17","67","0","Beginner","0","0","0","1","1","91","318","9","7","28","0","91","75","80","94","93","79","yes","7","0","0","0","Beginner","Intermediate","Beginner→Intermediate"
"system-of-a-down-hypnotize","Advanced","melody","1","4/4","4","","backing","246","F♯ major","F♯ major","0.08","no","yes","142","F2–C#4","49","9","124","0","12","4","300","0.38","8","2.31","10","37","Intermediate","44","35.2","3","32","32","66","142","16","9","19","0","87","42","51","82","33","46","yes","8","6","9","38","Beginner","Intermediate","Beginner→Intermediate"
"system-of-a-down-hypnotize","Expert","melody","1","4/4","4","","backing","246","F♯ major","F♯ major","0.08","no","yes","151","F2–C#4","49","9","133","0","12","3","150","0.19","8","2.46","11","37","Intermediate","44","35.2","3","32","32","67","151","16","9","19","0","87","40","52","82","33","45","yes","8","7","11","38","Beginner","Intermediate","Beginner→Intermediate"
"system-of-a-down-lonely-day","Beginner","roots","5","6/8","3","yes","backing","309","G♯ minor","G♯ minor","0.17","no","yes","208","G2–E3","51","10","122","0","8","13","423","0.81","1.5","2.69","54","37","Beginner","1.4","0.7","0","3.5","3.5","61","208","6","6","2","0","99","80","80","86","100","88","no","1","0","0","0","Intermediate","Advanced","Intermediate→Advanced"
"system-of-a-down-lonely-day","Intermediate","bass","1","6/8","3","yes","backing","309","G♯ minor","G♯ minor","0.17","no","yes","169","C#2–C#4","44","5","0","0","9","6","356","0.68","4.3","2.19","22","37","Beginner","0","0","0","21.5","21.5","72","169","13","8","6","0","96","75","80","91","100","80","yes","2","31","52","0","Intermediate","Advanced","Intermediate→Advanced"
"system-of-a-down-lonely-day","Advanced","melody","0","6/8","3","yes","backing","309","G♯ minor","G♯ minor","0.17","no","yes","252","C#2–E3","44","6","0","0","10","28","260","0.5","3","3.26","28","37","Intermediate","0.4","0.2","3","26.5","26.5","70","252","11","8","1","0","100","56","66","87","31","57","yes","0","39","98","98","Intermediate","Advanced","Intermediate→Advanced"
"system-of-a-down-lonely-day","Expert","melody","0","6/8","3","yes","backing","309","G♯ minor","G♯ minor","0.17","no","yes","372","C#2–G3","46","6","0","0","11","20","20","0.04","3","4.81","24","37","Advanced","0.4","0.2","3","26.5","26.5","78","372","16","11","6","3","98","49","61","80","27","50","yes","1","28","106","145","Intermediate","Advanced","Intermediate→Advanced"
"system-of-a-down-spiders","Beginner","roots","1","4/4","4","","backing","240","C minor","C minor","0.15","no","yes","210","G2–F3","48","5","0","0","7","0","643","0.75","1.5","3.5","74","37","Beginner","0","0","2","4","4","69","210","6","6","0","0","100","85","89","89","90","87","yes","10","0","0","0","Beginner","Beginner",""
"system-of-a-down-spiders","Intermediate","bass","0","4/4","4","","backing","240","C minor","C minor","0.15","no","yes","303","C2–G3","48","5","0","0","9","2","428","0.5","2.2","5.05","49","37","Beginner","0","0","0","0.9","0.9","82","303","12","9","18","10","94","92","92","94","96","95","no","30","16","25","0","Beginner","Beginner",""
"system-of-a-down-spiders","Advanced","melody","0","4/4","4","","backing","240","C minor","C minor","0.15","no","yes","123","C2–G#3","43","6","0","0","12","2","286","0.33","3","2.05","16","37","Beginner","16.3","13.9","0","31.5","31.5","28","123","12","6","0","0","100","26","37","70","19","31","yes","36","41","40","16","Beginner","Beginner",""
"system-of-a-down-spiders","Expert","melody","0","4/4","4","","backing","240","C minor","C minor","0.15","no","yes","180","C2–G#3","43","6","0","0","12","4","107","0.12","3","3","24","37","Beginner","16.3","13.9","0","31.3","31.3","34","180","12","6","0","0","100","27","37","69","19","33","yes","31","45","69","28","Beginner","Beginner",""
"system-of-a-down-toxicity","Beginner","roots","1","6/4","6","","backing","422.2","C minor","C minor","0.17","no","yes","276","C2–G#2","39","3","0","0","8","3","431","0.83","1.6","2.61","73","37","Beginner","0","0","1.4","4.3","4.3","55","276","4","4","0","0","100","96","96","99","99","97","no","58","68","74","0","Advanced","Advanced",""
"system-of-a-down-toxicity","Intermediate","bass","1","6/4","6","","backing","422.2","C minor","C minor","0.17","no","yes","313","C2–A#3","39","8","25","0","9","4","351","0.68","6","2.97","45","37","Beginner","0","0","0.9","1.2","1.2","65","313","11","6","0","0","100","92","96","98","100","94","yes","47","51","77","0","Advanced","Advanced",""
"system-of-a-down-toxicity","Advanced","melody","0","6/4","6","","backing","422.2","C minor","C minor","0.17","no","yes","568","G2–D4","51","6","0","0","11","11","250","0.48","1.4","5.38","20","37","Intermediate","0","0","11","11.8","11.8","64","568","12","7","18","0","97","43","91","92","32","51","yes","24","0","0","215","Advanced","Advanced",""
"system-of-a-down-toxicity","Expert","melody","0","6/4","6","","backing","422.2","C minor","C minor","0.17","no","yes","868","G2–D4","50","6","0","0","11","7","119","0.23","1.4","8.22","31","37","Advanced","0","0","11","11.3","11.3","82","868","12","7","84","0","90","29","90","91","21","66","yes","34","0","0","256","Advanced","Advanced",""
"tenacious-d-beelzeboss-the-final-showdown","Beginner","roots","2","4/4","4","","backing","710.8","D major","D major","0.09","no","yes","508","G2–E3","46","4","0","0","9","1","431","0.94","1.7","2.86","78","0","Beginner","0","0","0","8","8","59","508","6","6","57","0","89","86","87","92","81","90","no","46","0","0","0","Beginner","Beginner",""
"tenacious-d-beelzeboss-the-final-showdown","Intermediate","bass","1","4/4","4","","backing","710.8","D major","D major","0.09","no","yes","359","C#2–D4","47","8","15","0","9","4","387","0.84","11","2.02","49","37","Beginner","0","0","0","6","2.3","89","359","22","11","93","15","74","86","87","91","78","90","no","23","9","32","0","Beginner","Beginner",""
"tenacious-d-beelzeboss-the-final-showdown","Advanced","melody","1","4/4","4","","backing","710.8","D major","D major","0.09","no","yes","303","C2–A3","48","8","12","0","12","15","258","0.56","4.7","1.71","29","37","Beginner","91.3","41.8","0","123.3","120","32","303","20","12","93","26","69","48","67","99","49","48","yes","31","19","56","30","Beginner","Beginner",""
"tenacious-d-beelzeboss-the-final-showdown","Expert","melody","1","4/4","4","","backing","710.8","D major","D major","0.09","no","yes","430","C2–A3","47","8","14","0","12","11","96","0.21","4.7","2.42","35","37","Beginner","91.3","41.8","0","123.3","120","38","430","20","12","129","35","70","47","69","99","49","48","yes","32","21","88","36","Beginner","Beginner",""
"the-avengers-movie-theme","Beginner","roots","1","4/4","4","","backing","248","E minor","E minor","0.13","no","yes","182","G2–E3","45","5","0","0","9","10","420","0.88","1.5","2.94","59","0","Beginner","0","0","0","3","3","67","182","6","6","0","0","100","72","77","97","88","72","yes","55","0","0","0","Advanced","Advanced",""
"the-avengers-movie-theme","Intermediate","bass","0","4/4","4","","backing","248","E minor","E minor","0.13","no","yes","186","C2–C#4","44","5","0","0","9","9","480","1","31","3","22","0","Beginner","0","0","0","1","1","75","186","18","11","10","8","95","87","88","98","100","89","no","43","21","28","0","Advanced","Advanced",""
"the-avengers-movie-theme","Advanced","melody","0","4/4","4","","backing","248","E minor","E minor","0.13","no","yes","212","D2–D4","52","6","0","0","12","17","480","1","4","3.42","19","37","Beginner","0","0","0","1.5","1.5","59","212","21","12","26","17","88","73","83","96","61","73","yes","29","6","13","15","Advanced","Advanced",""
"the-avengers-movie-theme","Expert","melody","0","4/4","4","","backing","248","E minor","E minor","0.13","no","yes","402","C2–D4","50","6","0","0","12","28","120","0.25","4","6.48","15","37","Advanced","0","0","0","1","1","98","402","23","12","69","38","83","83","89","97","74","83","yes","22","22","87","37","Advanced","Advanced",""
"the-doors-riders-on-the-storm","Beginner","roots","3","4/4","4","","backing","750.3","E minor","E minor","0.08","no","yes","603","C3–B3","52","8","86","0","7","0","492","0.82","1.3","3.21","63","37","Beginner","0","0","0","2","2","68","603","6","6","86","0","86","79","81","86","73","84","no","28","0","0","0","Intermediate","Intermediate",""
"the-doors-riders-on-the-storm","Intermediate","bass","0","4/4","4","","backing","750.3","E minor","E minor","0.08","no","yes","576","C2–C#4","40","5","0","0","9","12","334","0.56","23","3.07","26","37","Beginner","0","0","0","2","2","67","576","16","9","146","1","75","58","68","83","94","63","yes","11","52","284","0","Intermediate","Intermediate",""
"the-doors-riders-on-the-storm","Advanced","melody","0","4/4","4","","backing","750.3","E minor","E minor","0.08","no","yes","957","C2–D3","45","6","0","0","12","18","250","0.42","23","5.1","20","0","Intermediate","26.3","15.8","87.4","1.1","1.1","68","957","10","8","127","1","87","48","65","77","53","57","yes","5","31","278","126","Intermediate","Intermediate",""
"the-doors-riders-on-the-storm","Expert","melody","0","4/4","4","","backing","750.3","E minor","E minor","0.08","no","yes","975","C2–D3","45","6","0","0","12","18","30","0.05","23","5.2","20","0","Intermediate","26.3","15.8","87.4","1.1","1.1","70","975","10","8","130","1","87","49","65","77","54","57","yes","5","32","289","129","Intermediate","Intermediate",""
"the-legend-of-zelda-theme-from-the-game","Beginner","roots","2","4/4","4","","backing","72","C major","C major","0.08","no","yes","43","C2–A2","43","2","0","0","9","14","692","0.75","1.5","2.39","31","0","Beginner","0","0","0","2","2","56","43","3","3","0","0","100","100","100","100","100","100","no","58","14","0","0","Beginner","Beginner",""
"the-legend-of-zelda-theme-from-the-game","Intermediate","bass","0","4/4","4","","backing","72","C major","C major","0.08","no","yes","84","F2–E3","46","5","0","0","5","0","461","0.5","1.5","4.67","0","0","Beginner","0","0","0","0.3","0.3","95","84","7","7","6","0","93","100","100","100","100","100","no","29","7","6","0","Beginner","Beginner",""
"the-legend-of-zelda-theme-from-the-game","Advanced","melody","0","4/4","4","","backing","72","C major","C major","0.08","no","yes","47","F2–E3","46","5","0","0","7","0","461","0.5","1.5","2.61","0","0","Beginner","24","22.2","0","1.5","1.5","50","47","7","7","4","0","91","100","100","100","74","100","no","21","9","4","0","Beginner","Beginner",""
"the-legend-of-zelda-theme-from-the-game","Expert","melody","0","4/4","4","","backing","72","C major","C major","0.08","no","yes","54","F2–E3","45","5","0","0","7","0","230","0.25","1.5","3","0","0","Beginner","24","22.2","0","1.5","1.5","52","54","7","7","4","0","93","100","100","100","76","100","no","26","7","4","0","Beginner","Beginner",""
"the-lord-of-the-rings-main-theme","Beginner","roots","4","4/4","4","","backing","360","F major","F major","0.19","no","yes","110","G#2–A3","48","5","0","0","9","14","546","1.5","3","1.22","51","37","Beginner","0","0","2.5","6.5","5","49","110","5","5","13","0","88","93","95","96","100","96","no","6","0","0","0","Beginner","Beginner",""
"the-lord-of-the-rings-main-theme","Intermediate","bass","0","4/4","4","","backing","360","F major","F major","0.19","no","yes","245","C2–D4","48","5","0","0","9","10","363","1","4","2.72","25","37","Intermediate","0","0","0","1","1","94","245","19","10","34","0","86","93","95","95","100","97","no","12","15","34","0","Beginner","Beginner",""
"the-lord-of-the-rings-main-theme","Advanced","melody","0","4/4","4","","backing","360","F major","F major","0.19","no","yes","189","C2–D4","50","6","0","0","12","13","272","0.75","2","2.1","8","37","Beginner","0","0","0","8","3","59","189","20","10","20","0","89","83","93","99","60","83","yes","19","13","22","24","Beginner","Beginner",""
"the-lord-of-the-rings-main-theme","Expert","melody","0","4/4","4","","backing","360","F major","F major","0.19","no","yes","208","C2–D4","51","6","0","0","12","12","181","0.5","2","2.31","5","37","Beginner","0","0","0","8","3","62","208","20","10","22","0","89","85","93","100","63","85","yes","18","12","23","26","Beginner","Beginner",""
